firstName,lastName,roleType
Joshua,Logan,Actor
Diane,Warren,Songwriter
Diane,Warren,Publisher
Barry,Keoghan,Actor
Ryan,Tudhope,Visual Effects Artist
Lee,Unkrich,Editor
Lee,Unkrich,Director
Lee,Unkrich,Writer
Gwyneth,Paltrow,Actress
John,Shanley,Playwright
John,Shanley,Screenwriter
John,Shanley,Director
David,Moriarty,Sound Engineer
James,Cromwell,Actor
Carmelo,Patrono,Production Designer
Alexandre,Desplat,Composer
Alexandre,Desplat,Orchestrator
Alexandre,Desplat,Conductor
Tal,Kantor,Director
Tal,Kantor,Animator
John,Guare,Playwright
Stephen,Woolley,Actor
Stephen,Woolley,Filmmaker
Freddie,Rich,Musician
Freddie,Rich,Composer
Freddie,Rich,Music Director
David,Lean,Director
David,Lean,Producer
David,Lean,Screenwriter
David,Lean,Editor
Petur,Hliddal,Sound Engineer
Winona,Ryder,Actress
Winona,Ryder,Producer
Tim,Watts,Filmmaker
Gene,Autry,Actor
Gene,Autry,Musician
Gene,Autry,Singer
Gene,Autry,Composer
Gene,Autry,Rodeo Performer
Elliot,Page,Actor
Elliot,Page,Producer
Benjamin,Glazer,Screenwriter
Benjamin,Glazer,Producer
Benjamin,Glazer,Director
Nebojša,Slijepčević,Director
Nebojša,Slijepčević,Screenwriter
Anthony,Havelock-Allan,Screenwriter
Anthony,Havelock-Allan,Producer
Robert,Duvall,Actor
Robert,Duvall,Director
Robert,Duvall,Producer
Tanel,Toom,Director
Tanel,Toom,Screenwriter
Norman,Panama,Director
Norman,Panama,Screenwriter
Norman,Panama,Producer
Max,Rée,Art Director
Robert,Preston,Actor
Robert,Preston,Singer
Pud,Cusack,Sound Engineer
Gene,Milford,Editor
Nikita,Mikhalkov,Director
Nikita,Mikhalkov,Screenwriter
Nikita,Mikhalkov,Actor
Nikita,Mikhalkov,Producer
Patrick,Osborne,Animator
Patrick,Osborne,Director
Patrick,Osborne,Screenwriter
Rick,Findlater,Makeup Artist
Robert,Stack,Actor
Piero,Tosi,Costume Designer
Richard,Harris,Editor
Robert,Laing,Production Designer
Ljubomir,Stefanov,Filmmaker
Emile,Kuri,Set Decorator
Johan,Grimonprez,Filmmaker
Johan,Grimonprez,Artist
Johan,Grimonprez,Curator
Gig,Young,Actor
Samy,Burch,Screenwriter
Jean-Jacques,Annaud,Director
Chris,Newman,Sound Engineer
James,Galloway,Editor
Walter,Holscher,Art Director
Michael,Silvers,Sound Editor
Fernanda,Montenegro,Actress
Donald,Burt,Production Designer
Mark,Peploe,Director
Mark,Peploe,Screenwriter
James,Payne,Set Decorator
John,Dwyer,Set Decorator
Dudley,Nichols,Screenwriter
Dudley,Nichols,Director
Lionel,Richie,Singer
Lionel,Richie,Songwriter
Lionel,Richie,Record Producer
Patricia,Norris,Costume Designer
Patricia,Norris,Production Designer
Jay,Boekelheide,Sound Editor
Robert,Drumheller,Set Decorator
Anthony,Stacchi,Animator
Anthony,Stacchi,Effects Animator
Anthony,Stacchi,Storyboard Artist
Anthony,Stacchi,Screenwriter
Anthony,Stacchi,Director
Ken,Darby,Composer
Ken,Darby,Vocal Arranger
Ken,Darby,Lyricist
Ken,Darby,Conductor
Saar,Klein,Editor
Saar,Klein,Director
Terence,Rattigan,Playwright
Norman,Savage,Editor
Veronica,Brebner,Makeup Artist
Greta,Garbo,Actress
William,Gray,Editor
Emile,de Antonio,Director
Emile,de Antonio,Producer
Johnny,Burke,Lyricist
Arthur,Schmidt,Editor
Ingrid,Bergman,Actress
Robert,Dolan,Conductor
Robert,Dolan,Composer
Robert,Dolan,Arranger
Anthony,Coldeway,Screenwriter
Samuel,Taylor,Playwright
Samuel,Taylor,Screenwriter
Jamie,Foxx,Actor
Jamie,Foxx,Comedian
Jamie,Foxx,Singer
Sylvain,Chomet,Comic Writer
Sylvain,Chomet,Animator
Sylvain,Chomet,Director
David,Heilbroner,Director
David,Heilbroner,Producer
David,Heilbroner,Editor
Joachim,Trier,Director
Evelyn,O'Neill,Producer
Vincent,Korda,Artist
Vincent,Korda,Art Director
Ann,Buchanan,Makeup Artist
George,Folsey,Cinematographer
Guy,Pearce,Actor
Christoph,Waltz,Actor
Sam,Waterston,Actor
Susan,Grant,Screenwriter
Susan,Grant,Producer
Susan,Grant,Director
Jack,Chertok,Producer
Mica,Levi,Composer
Mica,Levi,Producer
Mica,Levi,Singer
Mica,Levi,Songwriter
Sue,Goffe,Producer
Lynzee,Klingman,Editor
Claude,Lelouch,Director
Claude,Lelouch,Screenwriter
Claude,Lelouch,Cinematographer
Claude,Lelouch,Actor
Claude,Lelouch,Producer
William,Reynolds,Editor
Mike,Fontaine,Makeup Artist
Hunt,Stromberg,Producer
Hunt,Stromberg,Director
Hunt,Stromberg,Writer
Hunt,Stromberg,Publicist
Peter,Berger,Editor
Lucas,Hedges,Actor
Colin,Welland,Actor
Colin,Welland,Screenwriter
Ray,Parker Jr.,Musician
Ray,Parker Jr.,Songwriter
Ray,Parker Jr.,Record Producer
Geoffrey,Kirkland,Production Designer
Konstantin,Kalser,Producer
Konstantin,Kalser,Advertising Executive
Kevin,Macdonald,Director
Kevin,Macdonald,Producer
Kevin,Macdonald,Screenwriter
Kenneth,Utt,Producer
Kenneth,Utt,Production Manager
Frank,Van der Veer,Visual Effects Artist
Roberto,Rossellini,Director
Roberto,Rossellini,Producer
Roberto,Rossellini,Screenwriter
Shirley,Kurata,Wardrobe Stylist
Shirley,Kurata,Costume Designer
Daniel,Mandell,Editor
Jim,Rygiel,Visual Effects Supervisor
Leo,Robin,Composer
Leo,Robin,Lyricist
Leo,Robin,Songwriter
John,Vallone,Production Designer
Bill,Mason,Naturalist
Bill,Mason,Author
Bill,Mason,Artist
Bill,Mason,Filmmaker
Janet,Jackson,Singer
Janet,Jackson,Songwriter
Janet,Jackson,Actress
Janet,Jackson,Dancer
Goldie,Hawn,Actress
Goldie,Hawn,Activist
Goldie,Hawn,Dancer
Goldie,Hawn,Singer
Coya,Elliott,Sound Editor
Carole,Sager,Lyricist
Carole,Sager,Singer
Carole,Sager,Songwriter
Carole,Sager,Author
Carole,Sager,Painter
Bernard,Schwartz,Producer
Mark,Huffam,Producer
Clint,Eastwood,Actor
Clint,Eastwood,Director
Clint,Eastwood,Producer
Carl,Anderson,Art Director
Danny,Lee,Special Effects Artist
David,Hudson,Sound Engineer
Montxo,Armendáriz,Director
Montxo,Armendáriz,Screenwriter
Robert,Cook,Sound Engineer
Neil,Travis,Editor
Nobert,Brodine,Cinematographer
Michael,Radford,Director
Michael,Radford,Screenwriter
Michael,Radford,Writer
Sacha,Cohen,Comedian
Sacha,Cohen,Actor
J.,Naish,Actor
Alex,Coco,Producer
Bert,Haanstra,Photographer
Bert,Haanstra,Cameraman
Bert,Haanstra,Director
James,Lucas,Screenwriter
James,Lucas,Director
Fred,Berger,Editor
Germaine,Franco,Composer
Germaine,Franco,Songwriter
Germaine,Franco,Music Producer
Tony,Burrough,Production Designer
Joe,Alves,Director
Lina,Wertmüller,Director
Lina,Wertmüller,Screenwriter
Harry,Tetrick,Sound Engineer
Robert,Wright,Songwriter
Robert,Wright,Lyricist
Jack,Nicholson,Actor
Jack,Nicholson,Filmmaker
Dede,Gardner,Producer
Michael,Seirton,Set Decorator
Elton,John,Lyricist
Elton,John,Visual Artist
Kathleen,Turner,Actress
Anthony,Masters,Production Designer
Anthony,Masters,Set Decorator
Stephanie,Ingram,Makeup Artist
Franchot,Tone,Actor
Franchot,Tone,Producer
Franchot,Tone,Director
Peter,Owen,Makeup Artist
Michael,O'Keefe,Actor
Robert,Peterson,Art Director
Trevor,Howard,Actor
Joe,Tompkins,Costume Designer
Nick,Emerson,Editor
Barry,Jenkins,Director
Barry,Jenkins,Screenwriter
Barry,Jenkins,Producer
Dennis,Ayling,Cinematographer
William,Snyder,Animation Producer
Ann,Harding,Actress
Gary,Jones,Costume Designer
Darwin,Shaw,Actor
Lawrence,Tibbett,Singer
Robert,Eber,Sound Engineer
Gulzar,Kalra,Lyricist
Gulzar,Kalra,Poet
Gulzar,Kalra,Author
Gulzar,Kalra,Screenwriter
Gulzar,Kalra,Director
Gulzar,Kalra,Producer
Andrew,Stanton,Director
Andrew,Stanton,Screenwriter
Andrew,Stanton,Producer
Andrew,Stanton,Animator
Andrew,Stanton,Storyboard Artist
Andrew,Stanton,Voice Actor
William,Wilmarth,Sound Engineer
Lexi,Alexander,Director
Peter,Del Vecho,Producer
Mark,Ruffalo,Actor
Robert,Vaughn,Actor
Cesare,Zavattini,Screenwriter
Tom,Wood,Visual Effects Supervisor
George,Gibbs,Visual Effects Artist
Freddie,Francis,Cinematographer
Freddie,Francis,Director
Zachary,Heinzerling,Director
Manlio,Rocchetti,Makeup Artist
Michael,Carter,Dubbing Mixer
Mindy,Hall,Makeup Artist
Elisabeth,Holm,Producer
Elisabeth,Holm,Screenwriter
J.,Thompson,Director
J.,Thompson,Screenwriter
J.,Thompson,Producer
Nathan,Truesdell,Director
Nathan,Truesdell,Cinematographer
Nathan,Truesdell,Producer
Nathan,Truesdell,Editor
Chester,Morris,Actor
Mauro,Fiore,Cinematographer
Arthur,Lawson,Art Director
Guillaume,Schiffman,Cinematographer
Mike,Smith,Sound Engineer
Michael,Dunn,Actor
Michael,Dunn,Singer
Albert,Berger,Producer
Damien,Megherbi,Producer
David,Selznick,Producer
David,Selznick,Screenwriter
David,Selznick,Studio Executive
Jaime,Armiñán,Director
George,Tipton,Composer
George,Tipton,Musical Arranger
George,Tipton,Conductor
Moss,Mabry,Costume Designer
Kirby,Dick,Director
Kirby,Dick,Producer
Kirby,Dick,Screenwriter
Kirby,Dick,Editor
Martin,McDonagh,Playwright
Martin,McDonagh,Screenwriter
Martin,McDonagh,Producer
Martin,McDonagh,Director
Chadwick,Boseman,Actor
Chadwick,Boseman,Playwright
Robert,Skotak,Visual Effects Artist
Jack,Okey,Art Director
Robert,Glass Jr.,Sound Engineer
George,Boemler,Editor
Arthur,Schmidt,Editor
Miroslav,Ondříček,Cinematographer
Nicola,Piovani,Musician
Nicola,Piovani,Composer
Roger,Dicken,Special Effects Artist
Frank,Capra,Director
Frank,Capra,Producer
Frank,Capra,Screenwriter
Edward,Olmos,Actor
Edward,Olmos,Director
Edward,Olmos,Producer
Edward,Olmos,Activist
Robert,Strauss,Actor
Paul,Giamatti,Actor
Bill,Gerber,Producer
Cindy,Carr,Set Decorator
Larry,Hankin,Actor
Jacques,Prévert,Poet
Jacques,Prévert,Screenwriter
David,Kimball,Sound Engineer
David,France,Author
David,France,Filmmaker
Jerzy,Skolimowski,Filmmaker
Jerzy,Skolimowski,Director
Jerzy,Skolimowski,Screenwriter
Jerzy,Skolimowski,Actor
Jerzy,Skolimowski,Painter
Victor,Schertzinger,Violinist
Victor,Schertzinger,Conductor
Victor,Schertzinger,Composer
Victor,Schertzinger,Songwriter
Victor,Schertzinger,Director
Victor,Schertzinger,Producer
Victor,Schertzinger,Screenwriter
Courtney,Hunt,Director
Courtney,Hunt,Screenwriter
Régis,Wargnier,Director
Régis,Wargnier,Screenwriter
Sandra,Adair,Editor
Bill,Siegel,Director
David,Foster,Record Producer
David,Foster,Composer
David,Foster,Songwriter
David,Foster,Arranger
David,Foster,Musician
Stacey,Sher,Producer
Richard,Riedel,Art Director
Joe,Johnston,Director
Joe,Johnston,Producer
Joe,Johnston,Effects Artist
Joe,Johnston,Art Director
Joe,Johnston,Writer
Hughes,Winborne,Editor
Dick,Alexander,Sound Engineer
Helmut,Dietl,Director
Helmut,Dietl,Author
Neil,Simon,Playwright
Neil,Simon,Screenwriter
Neil,Simon,Author
Lesley,Gore,Singer
Lesley,Gore,Songwriter
Lesley,Gore,Actress
Wylie,Stateman,Sound Director
Kristina,Reed,Producer
Peter,Lando,Art Director
Irene,Lentz,Costume Designer
Irene,Lentz,Fashion Designer
Irene,Lentz,Actress
Daniel,Massey,Actor
John,Warren,Cinematographer
Edward,Zwick,Director
Edward,Zwick,Producer
Edward,Zwick,Screenwriter
Terry,Gilkyson,Singer
Terry,Gilkyson,Songwriter
Martial,Corneville,Makeup Artist
Paul,Hamblin,Sound Engineer
Bradley,Cooper,Actor
Bradley,Cooper,Director
Bradley,Cooper,Producer
Bradley,Cooper,Screenwriter
Peter,Devlin,Sound Engineer
Clarence,Slifer,Special Effects Artist
Conrad,Nervig,Editor
John,Elliott Jr.,Makeup Artist
Bernard,Brown,Sound Engineer
Paul,Markwitz,Production Designer
Raphael,Saadiq,Singer
Raphael,Saadiq,Songwriter
Raphael,Saadiq,Multi-Instrumentalist
Raphael,Saadiq,Record Producer
David,White,Makeup Artist
Charles,Randolph,Screenwriter
Charles,Randolph,Screenwriter
Charles,Randolph,Producer
José,Garcia,Sound Mixer
John,Mack,Sound Engineer
Alec,Sokolow,Screenwriter
Olivia,de Havilland,Actress
Suzie,Templeton,Writer
Suzie,Templeton,Director
Suzie,Templeton,Animator
Martin,Richards,Producer
Norman,Reynolds,Production Designer
Norman,Reynolds,Art Director
Gore,Verbinski,Director
Gore,Verbinski,Screenwriter
Gore,Verbinski,Producer
Gore,Verbinski,Musician
Emily,Gordon,Writer
Emily,Gordon,Producer
John,Alton,Cinematographer
Francis,Lyon,Editor
Melissa,Etheridge,Singer
Melissa,Etheridge,Songwriter
Melissa,Etheridge,Musician
James,Fields,Sound Engineer
Anna,Asp,Production Designer
Judy,Moorcroft,Costume Designer
Jake,Garber,Makeup Artist
Irving,Saraf,Producer
Irving,Saraf,Editor
Irving,Saraf,Director
Gene,Kelly,Dancer
Gene,Kelly,Actor
Gene,Kelly,Singer
Gene,Kelly,Director
Gene,Kelly,Choreographer
Scarlett,Johansson,Actress
Scarlett,Johansson,Singer
David,Rose,Editor
Bruce,Surtees,Cinematographer
Henry,LaBounta,Visual Effects Artist
Henry,LaBounta,Special Effects Artist
Kristin,Thomas,Actress
Harry,Stradling,Cinematographer
Branko,Lustig,Producer
William,Monahan,Screenwriter
William,Monahan,Novelist
William,Monahan,Journalist
Russell,Rouse,Screenwriter
Russell,Rouse,Director
Russell,Rouse,Producer
Ernest,Palmer,Cinematographer
John,Logan,Playwright
John,Logan,Screenwriter
John,Logan,Producer
Walter,Wanger,Producer
Sheila,O'Brien,Costume Designer
Ryan,Bingham,Singer
Ryan,Bingham,Songwriter
Ryan,Bingham,Musician
George,Hill,Stage Director
George,Hill,Actor
Jeremy,Irons,Actor
Alan,Campbell,Actor
Alan,Campbell,Screenwriter
Derek,Tsang,Filmmaker
Derek,Tsang,Actor
Michel,Gondry,Director
Michel,Gondry,Screenwriter
Michel,Gondry,Producer
Michel,Gondry,Record Producer
Carlos,Estrada,Filmmaker
Carlos,Estrada,Music Video Director
Carlos,Estrada,Commercial Director
Carlos,Estrada,Director
Carlos,Estrada,Actor
Alexander,Courage,Arranger
Alexander,Courage,Composer
Alexander,Courage,Musician
Skip,Lievsay,Supervising Sound Editor
Skip,Lievsay,Re-Recording Mixer
Bridget,Boland,Writer
Percy,Faith,Orchestrator
Percy,Faith,Composer
Emma,Stone,Actress
Emma,Stone,Producer
Malcolm,Clarke,Filmmaker
Sara,Gunnarsdóttir,Director
Sara,Gunnarsdóttir,Animator
Sara,Gunnarsdóttir,Artist
Fred,Zinnemann,Director
Fred,Zinnemann,Producer
Neil,Jordan,Director
Neil,Jordan,Screenwriter
Neil,Jordan,Novelist
Frédéric,Back,Animator
Fred,Feitshans Jr.,Editor
Gareth,Unwin,Producer
Sidney,Poitier,Actor
Sidney,Poitier,Director
Walter,Scott,Set Decorator
Mark,Smith,Sound Engineer
Mark,Ricker,Art Director
Mark,Ricker,Production Designer
Gabriel,Béchir,Set Decorator
Fred,Wolf,Animator
Fred,Wolf,Designer
Fred,Wolf,Artist
Fred,Wolf,Director
Dean,Tavoularis,Production Designer
Donald,Crisp,Actor
Donald,Crisp,Producer
Donald,Crisp,Director
Donald,Crisp,Screenwriter
Blye,Faust,Producer
Peter,Cattaneo,Director
Peter,Cattaneo,Director
Peter,Cattaneo,Producer
Peter,Cattaneo,Screenwriter
Pete,Postlethwaite,Actor
Lewis,Milestone,Director
Lewis,Milestone,Producer
Lewis,Milestone,Screenwriter
David,Russell,Director
David,Russell,Screenwriter
David,Russell,Producer
Malcolm,Clarke,Filmmaker
A.,Flowers,Visual Effects Artist
René,Clair,Director
René,Clair,Producer
René,Clair,Writer
René,Clair,Actor
Nancy,Haigh,Set Decorator
Al,DiSarro,Visual Effects Artist
Nathan,Robitaille,Sound Editor
Ingo,Preminger,Producer
Ian,Comley,Visual Effects Artist
Al,Dubin,Lyricist
Nadine,Labaki,Actress
Nadine,Labaki,Director
Don,Hall,Director
Don,Hall,Voice Actor
Don,Hall,Screenwriter
Sidney,Buchman,Screenwriter
Sidney,Buchman,Producer
David,Hall,Art Director
Brett,Morgen,Director
Brett,Morgen,Producer
Arthur,Miller,Cinematographer
Anders,Jensen,Director
Anders,Jensen,Screenwriter
Lynn,Fontanne,Actress
Howard,Lydecker,Special Effects
Robert,Richter,Documentary Filmmaker
Robert,Richter,Producer
Robert,Richter,Screenwriter
Charles,Feldman,Producer
Clément,Ducol,Multi-Instrumentalist
Clément,Ducol,Composer
Clément,Ducol,Arranger
Kimberlee,Acquaro,Filmmaker
Kimberlee,Acquaro,Photojournalist
Sergio,Renán,Director
Francis,Coppola,Director
Francis,Coppola,Producer
Francis,Coppola,Screenwriter
Teinosuke,Kinugasa,Director
Teinosuke,Kinugasa,Actor
Bob,Morgan,Costume Designer
Watson,Jones,Sound Engineer
Nick,Davis,Visual Effects Supervisor
Paul,Attanasio,Screenwriter
Paul,Attanasio,Producer
Barbara,Karinska,Costumier
Will,Becher,Animator
Will,Becher,Director
Ed,Begley,Actor
Richard,Lawrence,Art Director
Arnon,Milchan,Producer
Harry,Revel,Composer
Joe,Viskocil,Visual Effects Artist
Juliette,Welfling,Editor
Jeff,Levy-Hinte,Producer
David,Schaub,Visual Effects Artist
Orson,Welles,Director
Orson,Welles,Actor
Orson,Welles,Writer
Orson,Welles,Producer
Dave,Fleischer,Animation Director
Dave,Fleischer,Director
Dave,Fleischer,Producer
Richard,Edlund,Visual Effects Artist
Dion,Beebe,Cinematographer
Kim,Sinclair,Art Director
Ralph,Dawson,Editor
Jimmy,Lewis,Record Producers
Jimmy,Lewis,Multi-Instrumentalist
Jimmy,Lewis,Songwriters
George,Wells,Writer
George,Wells,Screenwriter
Milton,Burrow,Sound Editor
Douglas,Shearer,Sound Designer
Douglas,Shearer,Sound Director
Sophia,Loren,Actress
Alexander,Nanau,Director
Alexander,Nanau,Producer
Alexander,Nanau,Screenwriter
Rebecca,Cole,Makeup Artist
Glen,Hansard,Singer
Glen,Hansard,Musician
Terry,Frazee,Visual Effects Artist
Sue,Marx,Producer
Sue,Marx,Director
James,Brooks,Director
James,Brooks,Producer
James,Brooks,Screenwriter
Bruce,Stambler,Sound Editor
Ryuichi,Sakamoto,Musician
Ryuichi,Sakamoto,Record Producer
Ryuichi,Sakamoto,Actor
Ina,Fichman,Producer
Eric,Barba,Visual Effects Supervisor
Domee,Shi,Animator
Domee,Shi,Director
Domee,Shi,Screenwriter
Domee,Shi,Storyboard Artist
Anne,Morgan,Makeup Artist
Robert,Fried,Producer
Robert,Fried,Screenwriter
Robert,Fried,Studio Executive
Dudley,Murphy,Director
Dudley,Murphy,Writer
Dudley,Murphy,Actor
Anton,Grot,Art Director
Gregory,Nava,Director
Gregory,Nava,Producer
Gregory,Nava,Writer
Oscar,Lagerstrom,Sound Engineer
André,Previn,Pianist
André,Previn,Conductor
André,Previn,Composer
John,Hall,Sound Editor
Don,Hahn,Artist
Don,Hahn,Producer
Don,Hahn,Director
Arnold,Shapiro,Producer
Arnold,Shapiro,Writer
Jack,Elliott,Composer
Jack,Elliott,Conductor
Jack,Elliott,Music Arranger
Jack,Elliott,Songwriter
Jack,Elliott,Producer
Davis,Guggenheim,Director
Davis,Guggenheim,Writer
Davis,Guggenheim,Producer
Viggo,Mortensen,Actor
Viggo,Mortensen,Artist
Viggo,Mortensen,Director
Viggo,Mortensen,Producer
Kwak,Sin-ae,Producer
Jules,Engel,Filmmaker
Jules,Engel,Painter
Jules,Engel,Sculptor
Jules,Engel,Graphic Artist
Jules,Engel,Set Designer
Jules,Engel,Animator
Jules,Engel,Director
Bernard,Herrmann,Composer
Bernard,Herrmann,Conductor
Charles,MacArthur,Screenwriter
Charles,MacArthur,Playwright
Paul,Claudon,Producer
Paul,Claudon,Actor
Shirley,Russell,Costume Designer
Kevin,Wilson Jr.,Director
Kevin,Wilson Jr.,Producer
Richard,Farnsworth,Stuntman
Richard,Farnsworth,Actor
Yance,Ford,Director
Yance,Ford,Producer
Tom,Scott,Sound Engineer
Julie,Weiss,Costume Designer
Erwan,Kerzanet,Sound Engineer
Bryan,Buckley,Director
Bryan,Buckley,Screenwriter
Arthur,Max,Production Designer
Arthur,Max,Art Director
Warner,Baxter,Actor
Richard,Williams,Animator
Richard,Williams,Voice Actor
Richard,Williams,Painter
Lisa,Fruchtman,Editor
Nancy,Carroll,Actress
Rick,Kline,Sound Engineer
Robert,Swarthe,Special Effects Artist
Steph,Green,Screenwriter
Steph,Green,Director
Steph,Green,Director
Steph,Green,Executive Producer
Michael,Verhoeven,Director
Michael,Verhoeven,Screenwriter
Michael,Verhoeven,Producer
Robert,Swink,Editor
Walter,Salles,Filmmaker
Walter,Salles,Editor
Paolo,Sorrentino,Director
Paolo,Sorrentino,Screenwriter
Stephen,Rivele,Producer
Stephen,Rivele,Screenwriter
Stephen,Rivele,Novelist
Stephen,Rivele,Poet
Joan,Gratz,Artist
Joan,Gratz,Animator
Joan,Gratz,Director
Joan,Gratz,Producer
Beverly,Shaffer,Filmmaker
Jake,Roberts,Editor
Julie,Walters,Actress
Daniel,Junge,Director
Edward,Robinson,Set Decorator
Letty,Aronson,Producer
Eddie,Redmayne,Actor
Marleen,Gorris,Director
Marleen,Gorris,Screenwriter
Jack,Mills,Set Decorator
Nina,Gantz,Director
Nina,Gantz,Animator
Robert,Wise,Director
Robert,Wise,Producer
Robert,Wise,Editor
Bruce,Broughton,Composer
Bruce,Broughton,Arranger
William,Goetz,Producer
William,Goetz,Studio Executive
Thomas,Newman,Composer
Thomas,Newman,Conductor
Thomas,Newman,Orchestrator
Art,Cruickshank,Special Effects Artist
Tara,Webb,Sound Editor
Nikki,Gooley,Makeup Artist
Rachael,Tate,Sound Editor
Betty,Compson,Actress
Geraldine,Peroni,Editor
Gail,Berman,Media Executive
Paul,Ta-kuang,Political Scientist
Paul,Ta-kuang,Peace Activist
Darla,Anderson,Producer
W.,Campbell,Production Designer
Laurence,Harvey,Actor
Laurence,Harvey,Director
Anne,Spielberg,Screenwriter
Anne,Spielberg,Producer
Giuseppe,Mariani,Art Director
Hal,Kern,Editor
Nick,Nolte,Actor
Mary,Markey,Editor
Elliot,Scott,Art Director
Luc-Ewen,Martin-Fenouillet,Visual Effects Artist
Vanessa,Taylor,Screenwriter
Vanessa,Taylor,Producer
Christina,Smith,Makeup Artist
Robert,Planck,Cinematographer
Garry,Trudeau,Cartoonist
Edward,Selzer,Producer
Edward,Selzer,Publicist
Jacques,Tati,Filmmaker
Jacques,Tati,Actor
Jacques,Tati,Screenwriter
Jacques,Tati,Director
Brasse,Brännström,Actor
Charlie,Chaplin,Actor
Charlie,Chaplin,Comedian
Charlie,Chaplin,Director
Charlie,Chaplin,Composer
Charlie,Chaplin,Screenwriter
Charlie,Chaplin,Producer
Charlie,Chaplin,Editor
Julia,Carbonel,Makeup Artist
Warren,Low,Editor
Bryan,Litson,Visual Effects Artist
Linda,DeScenna,Set Decorator
Kunio,Katō,Animator
Kunio,Katō,Director
John,Bonar,Set Decorator
Ronnie,del Carmen,Writer
Ronnie,del Carmen,Director
Ronnie,del Carmen,Storyboard Artist
Ronnie,del Carmen,Illustrator
Ronnie,del Carmen,Voice Actor
Joss,Williams,Visual Effects Artist
Peter,Taylor,Editor
Hank,Moonjean,Producer
Hank,Moonjean,Executive Producer
Hank,Moonjean,Associate Producer
Walter,Pidgeon,Actor
Guillermo,Navarro,Cinematographer
Guillermo,Navarro,Director
Harold,Pinter,Playwright
Harold,Pinter,Screenwriter
Harold,Pinter,Actor
Harold,Pinter,Director
Harold,Pinter,Poet
Joseph,Walker,Cinematographer
Dávid,Jancsó,Editor
Jean-Jacques,Beineix,Director
Roger,Furse,Painter
Roger,Furse,Costume Designer
Roger,Furse,Production Designer
