firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Gary,Sinise,Forrest Gump,1994,Best Actor in a Supporting Role,67th,no
Kevin,Spacey,The Usual Suspects,1995,Best Actor in a Supporting Role,68th,yes
James,Cromwell,Babe,1995,Best Actor in a Supporting Role,68th,no
Ed,Harris,Apollo 13,1995,Best Actor in a Supporting Role,68th,no
Brad,Pitt,12 Monkeys,1995,Best Actor in a Supporting Role,68th,no
Tim,Roth,Rob Roy,1995,Best Actor in a Supporting Role,68th,no
Cuba,Gooding Jr.,Jerry Maguire,1996,Best Actor in a Supporting Role,69th,yes
William,H. Macy,Fargo,1996,Best Actor in a Supporting Role,69th,no
Armin,Mueller-Stahl,Shine,1996,Best Actor in a Supporting Role,69th,no
Edward,Norton,Primal Fear,1996,Best Actor in a Supporting Role,69th,no
James,Woods,Ghosts of Mississippi,1996,Best Actor in a Supporting Role,69th,no
Robin,Williams,Good Will Hunting,1997,Best Actor in a Supporting Role,70th,yes
Robert,Forster,Jackie Brown,1997,Best Actor in a Supporting Role,70th,no
Anthony,Hopkins,Amistad,1997,Best Actor in a Supporting Role,70th,no
Greg,Kinnear,As Good as It Gets,1997,Best Actor in a Supporting Role,70th,no
Burt,Reynolds,Boogie Nights,1997,Best Actor in a Supporting Role,70th,no
James,Coburn,Affliction,1998,Best Actor in a Supporting Role,71st,yes
Robert,Duvall,A Civil Action,1998,Best Actor in a Supporting Role,71st,no
Ed,Harris,The Truman Show,1998,Best Actor in a Supporting Role,71st,no
Geoffrey,Rush,Shakespeare in Love,1998,Best Actor in a Supporting Role,71st,no
Billy,Bob Thornton,A Simple Plan,1998,Best Actor in a Supporting Role,71st,no
Michael,Caine,The Cider House Rules,1999,Best Actor in a Supporting Role,72nd,yes
Tom,Cruise,Magnolia,1999,Best Actor in a Supporting Role,72nd,no
Michael,Clarke Duncan,The Green Mile,1999,Best Actor in a Supporting Role,72nd,no
Jude,Law,The Talented Mr. Ripley,1999,Best Actor in a Supporting Role,72nd,no
Haley,Joel Osment,The Sixth Sense,1999,Best Actor in a Supporting Role,72nd,no
Benicio,del Toro,Traffic,2000,Best Actor in a Supporting Role,73rd,yes
Jeff,Bridges,The Contender,2000,Best Actor in a Supporting Role,73rd,no
Willem,Dafoe,Shadow of the Vampire,2000,Best Actor in a Supporting Role,73rd,no
Albert,Finney,Erin Brockovich,2000,Best Actor in a Supporting Role,73rd,no
Joaquin,Phoenix,Gladiator,2000,Best Actor in a Supporting Role,73rd,no
Jim,Broadbent,Iris,2001,Best Actor in a Supporting Role,74th,yes
Ethan,Hawke,Training Day,2001,Best Actor in a Supporting Role,74th,no
Ben,Kingsley,Sexy Beast,2001,Best Actor in a Supporting Role,74th,no
Ian,McKellen,The Lord of the Rings: The Fellowship of the Ring,2001,Best Actor in a Supporting Role,74th,no
Jon,Voight,Ali,2001,Best Actor in a Supporting Role,74th,no
Chris,Cooper,Adaptation,2002,Best Actor in a Supporting Role,75th,yes
Ed,Harris,The Hours,2002,Best Actor in a Supporting Role,75th,no
Paul,Newman,Road to Perdition,2002,Best Actor in a Supporting Role,75th,no
John,C. Reilly,Chicago,2002,Best Actor in a Supporting Role,75th,no
Christopher,Walken,Catch Me If You Can,2002,Best Actor in a Supporting Role,75th,no
Tim,Robbins,Mystic River,2003,Best Actor in a Supporting Role,76th,yes
Alec,Baldwin,The Cooler,2003,Best Actor in a Supporting Role,76th,no
Benicio,del Toro,21 Grams,2003,Best Actor in a Supporting Role,76th,no
Djimon,Hounsou,In America,2003,Best Actor in a Supporting Role,76th,no
Ken,Watanabe,The Last Samurai,2003,Best Actor in a Supporting Role,76th,no
Morgan,Freeman,Million Dollar Baby,2004,Best Actor in a Supporting Role,77th,yes
Alan,Alda,The Aviator,2004,Best Actor in a Supporting Role,77th,no
Thomas,Haden Church,Sideways,2004,Best Actor in a Supporting Role,77th,no
Jamie,Foxx,Collateral,2004,Best Actor in a Supporting Role,77th,no
Clive,Owen,Closer,2004,Best Actor in a Supporting Role,77th,no
George,Clooney,Syriana,2005,Best Actor in a Supporting Role,78th,yes
Matt,Dillon,Crash,2005,Best Actor in a Supporting Role,78th,no
Paul,Giamatti,Cinderella Man,2005,Best Actor in a Supporting Role,78th,no
Jake,Gyllenhaal,Brokeback Mountain,2005,Best Actor in a Supporting Role,78th,no
William,Hurt,A History of Violence,2005,Best Actor in a Supporting Role,78th,no
Alan,Arkin,Little Miss Sunshine,2006,Best Actor in a Supporting Role,79th,yes
Jackie,Earle Haley,Little Children,2006,Best Actor in a Supporting Role,79th,no
Djimon,Hounsou,Blood Diamond,2006,Best Actor in a Supporting Role,79th,no
Eddie,Murphy,Dreamgirls,2006,Best Actor in a Supporting Role,79th,no
Mark,Wahlberg,The Departed,2006,Best Actor in a Supporting Role,79th,no
Javier,Bardem,No Country for Old Men,2007,Best Actor in a Supporting Role,80th,yes
