firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Minnie,Driver,Good Will Hunting,1997,Best Actress in a Supporting Role,70th,no
Julianne,Moore,Boogie Nights,1997,Best Actress in a Supporting Role,70th,no
Gloria,Stuart,Titanic,1997,Best Actress in a Supporting Role,70th,no
Judi,Dench,Shakespeare in Love,1998,Best Actress in a Supporting Role,71st,yes
Kathy,Bates,Primary Colors,1998,Best Actress in a Supporting Role,71st,no
Brenda,Blethyn,Little Voice,1998,Best Actress in a Supporting Role,71st,no
Rachel,Griffiths,Hilary and Jackie,1998,Best Actress in a Supporting Role,71st,no
Lynn,Redgrave,Gods and Monsters,1998,Best Actress in a Supporting Role,71st,no
Angelina,Jolie,"Girl, Interrupted",1999,Best Actress in a Supporting Role,72nd,yes
Toni,Collette,The Sixth Sense,1999,Best Actress in a Supporting Role,72nd,no
Catherine,Keener,Being John Malkovich,1999,Best Actress in a Supporting Role,72nd,no
Samantha,Morton,Sweet and Lowdown,1999,Best Actress in a Supporting Role,72nd,no
Chloë,Sevigny,Boys Don't Cry,1999,Best Actress in a Supporting Role,72nd,no
Marcia,Gay Harden,Pollock,2000,Best Actress in a Supporting Role,73rd,yes
Judi,Dench,Chocolat,2000,Best Actress in a Supporting Role,73rd,no
Kate,Hudson,Almost Famous,2000,Best Actress in a Supporting Role,73rd,no
Julie,Walters,Billy Elliot,2000,Best Actress in a Supporting Role,73rd,no
Jennifer,Connelly,A Beautiful Mind,2001,Best Actress in a Supporting Role,74th,yes
Helen,Mirren,Gosford Park,2001,Best Actress in a Supporting Role,74th,no
Marisa,Tomei,In the Bedroom,2001,Best Actress in a Supporting Role,74th,no
Kate,Winslet,Iris,2001,Best Actress in a Supporting Role,74th,no
Catherine,Zeta-Jones,Chicago,2002,Best Actress in a Supporting Role,75th,yes
Kathy,Bates,About Schmidt,2002,Best Actress in a Supporting Role,75th,no
Julianne,Moore,The Hours,2002,Best Actress in a Supporting Role,75th,no
Queen,Latifah,Chicago,2002,Best Actress in a Supporting Role,75th,no
Meryl,Streep,Adaptation.,2002,Best Actress in a Supporting Role,75th,no
Renée,Zellweger,Cold Mountain,2003,Best Actress in a Supporting Role,76th,yes
Shohreh,Aghdashloo,House of Sand and Fog,2003,Best Actress in a Supporting Role,76th,no
Patricia,Clarkson,Pieces of April,2003,Best Actress in a Supporting Role,76th,no
Marcia,Gay Harden,Mystic River,2003,Best Actress in a Supporting Role,76th,no
Holly,Hunter,Thirteen,2003,Best Actress in a Supporting Role,76th,no
Cate,Blanchett,The Aviator,2004,Best Actress in a Supporting Role,77th,yes
Laura,Linney,Kinsey,2004,Best Actress in a Supporting Role,77th,no
Virginia,Madsen,Sideways,2004,Best Actress in a Supporting Role,77th,no
Sophie,Okonedo,Hotel Rwanda,2004,Best Actress in a Supporting Role,77th,no
Natalie,Portman,Closer,2004,Best Actress in a Supporting Role,77th,no
Rachel,Weisz,The Constant Gardener,2005,Best Actress in a Supporting Role,78th,yes
Amy,Adams,Junebug,2005,Best Actress in a Supporting Role,78th,no
Catherine,Keener,Capote,2005,Best Actress in a Supporting Role,78th,no
Frances,McDormand,North Country,2005,Best Actress in a Supporting Role,78th,no
Michelle,Williams,Brokeback Mountain,2005,Best Actress in a Supporting Role,78th,no
Jennifer,Hudson,Dreamgirls,2006,Best Actress in a Supporting Role,79th,yes
Adriana,Barraza,Babel,2006,Best Actress in a Supporting Role,79th,no
Cate,Blanchett,Notes on a Scandal,2006,Best Actress in a Supporting Role,79th,no
Abigail,Breslin,Little Miss Sunshine,2006,Best Actress in a Supporting Role,79th,no
