firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
William,Steinkamp,Out of Africa,1985,Best Film Editing,58th,no
Pembroke,J. Herring,Out of Africa,1985,Best Film Editing,58th,no
Sheldon,Kahn,Out of Africa,1985,Best Film Editing,58th,no
Rudi,Fehr,Prizzi's Honor,1985,Best Film Editing,58th,no
Kaja,Fehr,Prizzi's Honor,1985,Best Film Editing,58th,no
Henry,Richardson,Runaway Train,1985,Best Film Editing,58th,no
Claire,Simpson,Platoon,1986,Best Film Editing,59th,yes
Ray,Lovejoy,Aliens,1986,Best Film Editing,59th,no
Susan,E. Morse,Hannah and Her Sisters,1986,Best Film Editing,59th,no
Jim,Clark,The Mission,1986,Best Film Editing,59th,no
Billy,Weber,Top Gun,1986,Best Film Editing,59th,no
Chris,Lebenzon,Top Gun,1986,Best Film Editing,59th,no
Gabriella,Cristiani,The Last Emperor,1987,Best Film Editing,60th,yes
Richard,Marks,Broadcast News,1987,Best Film Editing,60th,no
Michael,Kahn,Empire of the Sun,1987,Best Film Editing,60th,no
Michael,Kahn,Fatal Attraction,1987,Best Film Editing,60th,no
Peter,E. Berger,Fatal Attraction,1987,Best Film Editing,60th,no
Frank,J. Urioste,RoboCop,1987,Best Film Editing,60th,no
Arthur,Schmidt,Who Framed Roger Rabbit,1988,Best Film Editing,61st,yes
Frank,J. Urioste,Die Hard,1988,Best Film Editing,61st,no
John,F. Link,Die Hard,1988,Best Film Editing,61st,no
Stuart,Baird,Gorillas in the Mist,1988,Best Film Editing,61st,no
Gerry,Hambling,Mississippi Burning,1988,Best Film Editing,61st,no
Stu,Linder,Rain Man,1988,Best Film Editing,61st,no
David,Brenner,Born on the Fourth of July,1989,Best Film Editing,62nd,yes
Joe,Hutshing,Born on the Fourth of July,1989,Best Film Editing,62nd,yes
Noëlle,Boisson,The Bear,1989,Best Film Editing,62nd,no
Mark,Warner,Driving Miss Daisy,1989,Best Film Editing,62nd,no
William,Steinkamp,The Fabulous Baker Boys,1989,Best Film Editing,62nd,no
Steven,Rosenblum,Glory,1989,Best Film Editing,62nd,no
Neil,Travis,Dances with Wolves,1990,Best Film Editing,63rd,yes
Walter,Murch,Ghost,1990,Best Film Editing,63rd,no
Barry,Malkin,The Godfather Part III,1990,Best Film Editing,63rd,no
Lisa,Fruchtman,The Godfather Part III,1990,Best Film Editing,63rd,no
Walter,Murch,The Godfather Part III,1990,Best Film Editing,63rd,no
Thelma,Schoonmaker,Goodfellas,1990,Best Film Editing,63rd,no
Dennis,Virkler,The Hunt for Red October,1990,Best Film Editing,63rd,no
John,Wright,The Hunt for Red October,1990,Best Film Editing,63rd,no
Joe,Hutshing,JFK,1991,Best Film Editing,64th,yes
Pietro,Scalia,JFK,1991,Best Film Editing,64th,yes
Gerry,Hambling,The Commitments,1991,Best Film Editing,64th,no
Craig,McKay,The Silence of the Lambs,1991,Best Film Editing,64th,no
Conrad,Buff,Terminator 2: Judgment Day,1991,Best Film Editing,64th,no
Mark,Goldblatt,Terminator 2: Judgment Day,1991,Best Film Editing,64th,no
Richard,A. Harris,Terminator 2: Judgment Day,1991,Best Film Editing,64th,no
Thom,Noble,Thelma & Louise,1991,Best Film Editing,64th,no
Joel,Cox,Unforgiven,1992,Best Film Editing,65th,yes
Frank,J. Urioste,Basic Instinct,1992,Best Film Editing,65th,no
Kant,Pan,The Crying Game,1992,Best Film Editing,65th,no
Robert,Leighton,A Few Good Men,1992,Best Film Editing,65th,no
Geraldine,Peroni,The Player,1992,Best Film Editing,65th,no
Michael,Kahn,Schindler's List,1993,Best Film Editing,66th,yes
Dennis,Virkler,The Fugitive,1993,Best Film Editing,66th,no
David,Finfer,The Fugitive,1993,Best Film Editing,66th,no
Dean,Goodhill,The Fugitive,1993,Best Film Editing,66th,no
Don,Brochu,The Fugitive,1993,Best Film Editing,66th,no
Richard,Nord,The Fugitive,1993,Best Film Editing,66th,no
Dov,Hoenig,The Fugitive,1993,Best Film Editing,66th,no
Anne,V. Coates,In the Line of Fire,1993,Best Film Editing,66th,no
Gerry,Hambling,In the Name of the Father,1993,Best Film Editing,66th,no
Veronika,Jenet,The Piano,1993,Best Film Editing,66th,no
Arthur,Schmidt,Forrest Gump,1994,Best Film Editing,67th,yes
Frederick,Marx,Hoop Dreams,1994,Best Film Editing,67th,no
Steve,James,Hoop Dreams,1994,Best Film Editing,67th,no
Sally,Menke,Pulp Fiction,1994,Best Film Editing,67th,no
Richard,Francis-Bruce,The Shawshank Redemption,1994,Best Film Editing,67th,no
John,Wright,Speed,1994,Best Film Editing,67th,no
Mike,Hill,Apollo 13,1995,Best Film Editing,68th,yes
Daniel,P. Hanley,Apollo 13,1995,Best Film Editing,68th,yes
Marcus,D'Arcy,Babe,1995,Best Film Editing,68th,no
